%price  lot_siz #bed #bath #stor drive. recroom b-ment gas aircond #gar desireloc
82000	5800	3	2	4	1	0	0	0	1	0	0
82500	6000	3	2	4	1	0	0	0	1	0	0
83000	4800	3	1	3	1	0	0	0	1	0	0
84000	6500	3	2	3	1	0	0	0	1	0	0
85000	7320	4	2	2	1	0	0	0	0	0	0
85000	6525	3	2	4	1	0	0	0	0	1	0
91500	4800	3	2	4	1	1	0	0	1	0	0
94000	6000	3	2	4	1	0	0	0	1	0	0
103000	6000	3	2	4	1	1	0	0	1	1	0
105000	6000	3	2	2	1	1	0	0	1	1	0
105000	6000	3	1	2	1	0	0	0	1	1	0
